GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC02,HC02_EST_VC02,HC01_EST_VC10,HC02_EST_VC10,HC01_EST_VC22,HC02_EST_VC22,HC01_EST_VC27,HC02_EST_VC27,HC01_EST_VC30,HC02_EST_VC30,HC01_EST_VC31,HC02_EST_VC31,HC01_EST_VC33,HC02_EST_VC33,HC01_EST_VC34,HC02_EST_VC34,HC01_EST_VC36,HC02_EST_VC36
1400000US36061014900,36061014900,"Census Tract 149, New York County, New York",3083,158679,0.6,,1368,184265,6.6,,1715,119926,56.3,97589,3.7,204286,43.7,177554,4.3,246641
1400000US36061015001,36061015001,"Census Tract 150.01, New York County, New York",1112,155536,0.0,,552,,1.8,,560,75938,70.5,65469,3.9,223438,29.5,146607,4.6,
1400000US36061015002,36061015002,"Census Tract 150.02, New York County, New York",2408,160379,1.1,,1507,,1.1,,901,108309,73.3,130145,2.7,,26.7,100313,0.0,
1400000US36061015100,36061015100,"Census Tract 151, New York County, New York",3997,62889,2.5,10750,1514,102188,8.8,88589,2483,39007,62.6,27500,3.6,64344,37.4,66653,5.8,
1400000US36061015200,36061015200,"Census Tract 152, New York County, New York",3581,67065,1.1,46346,1604,111765,4.0,27500,1977,39391,71.7,29315,6.4,108507,28.3,129018,6.2,145804
1400000US36061015300,36061015300,"Census Tract 153, New York County, New York",4773,120889,1.7,160069,1882,245833,7.3,103792,2891,93453,61.6,75433,10.4,146875,38.4,111745,8.2,151953
1400000US36061015400,36061015400,"Census Tract 154, New York County, New York",7814,83767,2.8,63929,3350,111091,2.3,,4464,66662,64.6,66051,9.6,148019,35.4,72925,6.5,36912
1400000US36061015500,36061015500,"Census Tract 155, New York County, New York",5463,118315,1.2,,2356,187679,1.0,,3107,82005,69.9,70704,5.4,141761,30.1,138706,7.6,164867
1400000US36061015601,36061015601,"Census Tract 156.01, New York County, New York",2913,87363,0.4,,980,93512,5.1,,1933,76291,61.9,74494,20.0,131477,38.1,87407,13.5,187054
1400000US36061015602,36061015602,"Census Tract 156.02, New York County, New York",946,45592,0.0,,503,45677,7.8,,443,45446,67.3,26591,0.0,,32.7,65393,5.0,
1400000US36061015700,36061015700,"Census Tract 157, New York County, New York",5633,124666,0.7,,1880,233108,2.3,,3753,93966,53.2,67248,8.7,170920,46.8,102826,11.8,104245
1400000US36061015801,36061015801,"Census Tract 158.01, New York County, New York",2567,140625,1.2,74167,1129,,5.3,,1438,86759,69.1,91429,8.3,97344,30.9,84940,5.9,239360
1400000US36061015802,36061015802,"Census Tract 158.02, New York County, New York",1863,97467,2.6,,797,123352,6.9,214095,1066,69402,60.4,62365,15.7,224306,39.6,69946,11.7,117625
1400000US36061015900,36061015900,"Census Tract 159, New York County, New York",4873,128125,1.1,,1917,199375,2.7,,2956,87265,58.5,81023,11.2,90833,41.5,153456,7.4,176917
1400000US36061016001,36061016001,"Census Tract 160.01, New York County, New York",1664,182917,0.7,,1059,,1.9,,605,106107,72.4,105643,4.6,169000,27.6,127031,0.0,
1400000US36061016002,36061016002,"Census Tract 160.02, New York County, New York",1136,106471,0.8,,633,136250,9.5,160227,503,57083,67.8,61705,17.5,75000,32.2,46458,8.0,143929
1400000US36061016100,36061016100,"Census Tract 161, New York County, New York",3700,130189,0.8,125083,1220,180921,4.2,,2480,87903,53.1,81604,8.5,170000,46.9,108615,16.6,144853
1400000US36061016200,36061016200,"Census Tract 162, New York County, New York",3775,24063,2.1,12604,1993,30942,9.1,69800,1782,19615,61.3,15993,1.7,,38.7,21559,2.2,164625
1400000US36061016300,36061016300,"Census Tract 163, New York County, New York",3825,115911,0.3,,1397,,13.8,183151,2428,77741,66.1,55294,8.9,83839,33.9,112885,11.9,202596
1400000US36061016400,36061016400,"Census Tract 164, New York County, New York",2523,33792,4.8,52000,1458,34300,22.1,42548,1065,25417,65.3,17279,17.1,112500,34.7,42313,5.3,
1400000US36061016500,36061016500,"Census Tract 165, New York County, New York",3347,133992,2.2,68500,1695,241250,2.9,93594,1652,75909,59.2,67279,4.5,51528,40.8,84022,10.8,110700
1400000US36061016600,36061016600,"Census Tract 166, New York County, New York",2875,37959,4.6,33750,1490,39472,8.5,44050,1385,32067,56.6,24844,9.7,64167,43.4,39676,12.2,94766
1400000US36061016700,36061016700,"Census Tract 167, New York County, New York",3172,108971,2.4,116964,1482,170882,3.6,68203,1690,74767,57.1,84083,7.3,101875,42.9,72645,8.7,133304
1400000US36061016800,36061016800,"Census Tract 168, New York County, New York",1579,26069,3.1,155458,981,30217,8.2,23021,598,14947,65.6,14167,4.7,,34.4,16750,8.9,131208
1400000US36061016900,36061016900,"Census Tract 169, New York County, New York",4007,92019,2.2,,1746,121316,1.0,,2261,61902,65.7,60163,12.6,90789,34.3,66000,8.8,150774
1400000US36061017000,36061017000,"Census Tract 170, New York County, New York",3233,32024,4.9,17625,1764,46796,18.3,54115,1469,17369,55.1,16854,6.9,14698,44.9,20272,2.0,
1400000US36061017100,36061017100,"Census Tract 171, New York County, New York",4717,108538,0.0,,1753,204397,3.2,,2964,66327,60.5,81641,6.6,117202,39.5,61544,11.3,69097
1400000US36061017200,36061017200,"Census Tract 172, New York County, New York",2186,34412,3.0,31146,1146,34857,16.0,53911,1040,30741,46.0,40488,6.3,41875,54.0,14621,10.2,60833
1400000US36061017300,36061017300,"Census Tract 173, New York County, New York",4309,109283,2.7,123514,2034,159435,7.9,108118,2275,60972,65.8,45926,8.4,123750,34.2,110565,0.7,
1400000US36061017401,36061017401,"Census Tract 174.01, New York County, New York",1966,20607,0.6,,898,32857,13.4,10427,1068,16957,65.3,14553,0.8,,34.7,20104,2.9,
1400000US36061017402,36061017402,"Census Tract 174.02, New York County, New York",855,45516,1.8,,425,47257,18.8,65577,430,31250,64.9,21750,18.6,126154,35.1,53036,10.2,
1400000US36061017500,36061017500,"Census Tract 175, New York County, New York",4730,130179,3.5,49985,2414,185795,12.6,157231,2316,80341,64.7,85893,6.3,113125,35.3,77500,11.2,69896
1400000US36061017700,36061017700,"Census Tract 177, New York County, New York",4820,67958,5.2,71838,2199,87944,11.2,69825,2621,50492,66.4,50065,5.2,51645,33.6,51087,4.7,98370
1400000US36061017800,36061017800,"Census Tract 178, New York County, New York",1705,30023,2.2,42386,803,31395,8.1,57125,902,19400,57.3,16366,7.2,96250,42.7,35536,11.5,42321
1400000US36061017900,36061017900,"Census Tract 179, New York County, New York",4762,76506,3.7,182610,1888,138125,3.8,,2874,57396,56.3,54540,9.4,54453,43.7,66585,7.2,161944
1400000US36061018000,36061018000,"Census Tract 180, New York County, New York",2802,26578,2.5,11815,1658,35541,13.8,34138,1144,15348,63.3,15121,8.6,80500,36.7,16176,6.6,33304
1400000US36061018100,36061018100,"Census Tract 181, New York County, New York",4308,71927,1.7,54872,2056,122727,14.9,53281,2252,52982,63.7,43722,6.9,140833,36.3,69881,8.9,148260
1400000US36061018200,36061018200,"Census Tract 182, New York County, New York",2607,22813,1.7,51458,1383,27564,20.1,66471,1224,18804,43.7,10469,3.3,29000,56.3,23326,10.5,131141
1400000US36061018300,36061018300,"Census Tract 183, New York County, New York",4339,87072,0.4,,1780,175833,4.2,,2559,50689,51.6,49784,8.2,58542,48.4,51667,10.4,135781
1400000US36061018400,36061018400,"Census Tract 184, New York County, New York",2786,25274,2.0,15625,1748,27315,6.8,18201,1038,15529,64.2,14429,4.5,,35.8,23026,8.7,58750
1400000US36061018500,36061018500,"Census Tract 185, New York County, New York",2876,105032,1.1,,1051,152269,3.7,,1825,62175,70.5,62312,8.1,107365,29.5,49375,4.1,204327
1400000US36061018600,36061018600,"Census Tract 186, New York County, New York",2001,23044,0.4,,1302,31570,8.9,29500,699,14821,77.1,12798,1.0,,22.9,19444,7.2,42222
1400000US36061018700,36061018700,"Census Tract 187, New York County, New York",4029,97135,2.8,9775,1887,126549,8.1,113258,2142,70333,48.6,82756,10.5,155690,51.4,61108,10.2,92826
1400000US36061018800,36061018800,"Census Tract 188, New York County, New York",2347,29194,3.0,101765,1041,36820,18.1,44063,1306,25147,65.3,26103,14.3,50101,34.7,17125,2.3,
1400000US36061018900,36061018900,"Census Tract 189, New York County, New York",5005,33175,2.6,14327,2492,33724,7.7,,2513,31205,58.5,47538,7.5,95657,41.5,24462,5.5,102813
1400000US36061019000,36061019000,"Census Tract 190, New York County, New York",1359,56432,4.3,71818,653,85125,6.1,33500,706,22230,49.9,30000,3.3,124531,50.1,21098,3.8,
1400000US36061019100,36061019100,"Census Tract 191, New York County, New York",4536,89063,3.8,90982,1837,164117,0.0,,2699,63966,56.3,65724,8.4,199417,43.7,62194,9.6,128158
1400000US36061019200,36061019200,"Census Tract 192, New York County, New York",1330,16836,2.6,9931,968,18710,6.2,25313,362,7456,76.2,7390,0.0,,23.8,7917,0.8,
1400000US36061019300,36061019300,"Census Tract 193, New York County, New York",3897,34656,4.4,76774,1711,38814,8.3,12604,2186,28021,56.8,27945,13.6,58938,43.2,28299,13.3,70527
1400000US36061019400,36061019400,"Census Tract 194, New York County, New York",2356,22109,2.5,17833,1420,26141,11.4,20000,936,12444,54.6,9420,3.4,,45.4,38713,7.9,23571
1400000US36061019500,36061019500,"Census Tract 195, New York County, New York",3403,102734,2.5,25625,1634,140667,6.2,34361,1769,71370,57.2,56442,15.4,101458,42.8,112992,19.0,159750
1400000US36061019600,36061019600,"Census Tract 196, New York County, New York",1546,17254,4.2,18313,650,38775,8.8,44464,896,12169,57.5,12165,6.3,181000,42.5,12173,11.5,41369
1400000US36061019701,36061019701,"Census Tract 197.01, New York County, New York",445,72708,0.0,,165,28194,3.6,,280,75114,57.5,43125,12.1,23281,42.5,98750,5.4,
1400000US36061019702,36061019702,"Census Tract 197.02, New York County, New York",993,63564,3.2,12353,370,64457,23.2,37414,623,53125,32.3,32986,10.6,73750,67.7,64107,18.0,165089
1400000US36061019800,36061019800,"Census Tract 198, New York County, New York",1164,77237,0.7,,524,99524,0.0,,640,49688,59.1,40500,8.3,,40.9,53839,7.2,106389
1400000US36061019900,36061019900,"Census Tract 199, New York County, New York",3344,68786,4.2,26442,1255,129961,9.6,78218,2089,30170,55.0,32764,15.1,21825,45.0,27111,14.7,26848
1400000US36061020000,36061020000,"Census Tract 200, New York County, New York",1288,73393,1.9,68421,601,96971,13.1,107760,687,52031,54.6,55845,5.8,57381,45.4,19038,9.0,122500
1400000US36061020101,36061020101,"Census Tract 201.01, New York County, New York",297,92679,1.3,,142,155417,0.0,,155,32188,56.8,24423,20.6,22000,43.2,47875,7.7,35000
1400000US36061020102,36061020102,"Census Tract 201.02, New York County, New York",1777,56157,2.9,78125,963,59777,15.0,58000,814,35855,67.7,16809,6.5,88375,32.3,42981,14.9,44263
1400000US36061020300,36061020300,"Census Tract 203, New York County, New York",483,35313,9.9,,213,70750,6.6,,270,22500,62.6,14688,23.0,40833,37.4,22917,18.1,60703
1400000US36061020500,36061020500,"Census Tract 205, New York County, New York",1218,113750,0.6,,649,149028,2.9,,569,75089,57.1,63309,8.3,99375,42.9,106667,14.8,203036
1400000US36061020600,36061020600,"Census Tract 206, New York County, New York",1329,35583,3.3,37708,535,53942,9.2,16914,794,27381,31.9,43092,4.9,107083,68.1,17552,2.0,
1400000US36061020701,36061020701,"Census Tract 207.01, New York County, New York",1321,53697,3.2,31042,432,77188,4.2,,889,41573,36.2,40667,12.8,13889,63.8,42422,18.8,76490
1400000US36061020800,36061020800,"Census Tract 208, New York County, New York",2128,40369,2.3,,1100,46346,23.5,38589,1028,32407,54.8,27159,14.6,145700,45.2,35417,9.8,147917
1400000US36061020901,36061020901,"Census Tract 209.01, New York County, New York",1478,29457,2.2,15781,940,32633,9.9,61696,538,22065,63.2,29000,8.4,44107,36.8,17095,0.9,
1400000US36061021000,36061021000,"Census Tract 210, New York County, New York",3088,31105,5.0,50469,1664,31515,12.8,25868,1424,28828,74.4,29531,6.4,80823,25.6,24224,2.5,
1400000US36061021100,36061021100,"Census Tract 211, New York County, New York",3987,49952,3.0,78550,1934,81863,5.1,91354,2053,34108,55.1,35046,9.5,80234,44.9,18622,23.0,
1400000US36061021200,36061021200,"Census Tract 212, New York County, New York",2540,51709,3.1,50441,712,57598,19.8,53281,1828,50886,61.7,50750,5.1,107950,38.3,50940,0.4,
1400000US36061021303,36061021303,"Census Tract 213.03, New York County, New York",2173,36921,4.0,136406,1014,39403,15.5,35817,1159,32830,49.9,18105,9.6,86932,50.1,39226,12.6,105521
1400000US36061021400,36061021400,"Census Tract 214, New York County, New York",1859,42926,5.0,49375,372,33456,1.9,,1487,43887,57.2,38152,2.3,46447,42.8,55509,9.8,60227
1400000US36061021500,36061021500,"Census Tract 215, New York County, New York",1293,33244,2.6,53125,734,37232,11.2,38056,559,21653,68.9,22056,17.0,93750,31.1,15938,7.7,116477
1400000US36061021600,36061021600,"Census Tract 216, New York County, New York",3291,42689,3.2,24583,1611,45656,7.2,32672,1680,38452,48.6,33940,11.5,68447,51.4,39226,13.9,65750
1400000US36061021703,36061021703,"Census Tract 217.03, New York County, New York",0,,,,0,,,,0,,,,,,,,,
1400000US36061021800,36061021800,"Census Tract 218, New York County, New York",2693,48781,0.9,,1445,38457,11.8,53688,1248,53684,46.5,38295,11.2,90515,53.5,60705,16.8,132652
1400000US36061021900,36061021900,"Census Tract 219, New York County, New York",2014,17059,4.3,36333,1332,25281,10.8,40086,682,10192,60.0,8175,5.6,,40.0,12075,3.1,
1400000US36061022000,36061022000,"Census Tract 220, New York County, New York",2573,39155,1.4,,1142,49688,9.8,39677,1431,35168,47.2,30638,5.9,135893,52.8,36530,6.2,46464
1400000US36061022102,36061022102,"Census Tract 221.02, New York County, New York",1227,40280,7.8,69211,445,54226,13.3,29432,782,34511,54.0,50000,7.3,69489,46.0,33859,7.4,162500
1400000US36061022200,36061022200,"Census Tract 222, New York County, New York",1257,39148,3.7,31667,545,46250,5.5,36591,712,27639,67.8,30417,12.6,87500,32.2,15069,4.8,143182
1400000US36061022301,36061022301,"Census Tract 223.01, New York County, New York",2366,36406,20.0,22656,1394,35885,7.1,47534,972,26627,55.5,14512,17.3,76897,44.5,45185,17.2,47478
1400000US36061022302,36061022302,"Census Tract 223.02, New York County, New York",1529,25608,14.3,19958,655,28875,12.4,24250,874,19000,60.9,19750,12.8,50156,39.1,17125,6.6,41250
1400000US36061022400,36061022400,"Census Tract 224, New York County, New York",2664,22092,2.7,9342,1751,31250,10.6,14118,913,20173,47.8,18500,13.6,61042,52.2,20412,6.9,
1400000US36061022500,36061022500,"Census Tract 225, New York County, New York",3500,47530,14.1,17910,2100,49544,12.6,44167,1400,35868,65.5,36441,9.1,114125,34.5,31750,4.6,86650
1400000US36061022600,36061022600,"Census Tract 226, New York County, New York",1731,36585,3.1,25682,822,45833,8.8,19125,909,20817,42.6,18893,4.6,86071,57.4,23529,13.3,77344
1400000US36061022700,36061022700,"Census Tract 227, New York County, New York",2237,42893,11.2,48266,870,48306,12.5,65515,1367,27442,52.0,21477,9.7,67375,48.0,45441,13.5,83534
1400000US36061022800,36061022800,"Census Tract 228, New York County, New York",2439,33750,7.1,60741,1175,49583,9.7,74286,1264,21935,59.7,27535,7.7,63708,40.3,20234,1.8,
1400000US36061022900,36061022900,"Census Tract 229, New York County, New York",2873,33052,15.7,20694,1715,35734,20.9,50813,1158,23125,61.7,31071,19.6,81098,38.3,17241,12.1,75735
1400000US36061023000,36061023000,"Census Tract 230, New York County, New York",3645,33281,8.6,40234,1497,46250,15.6,38869,2148,19703,46.5,12463,6.4,82059,53.5,26250,14.8,62083
1400000US36061023100,36061023100,"Census Tract 231, New York County, New York",2631,43965,11.0,42621,992,43004,11.8,43588,1639,45016,54.9,45659,17.6,71172,45.1,36722,11.3,82833
1400000US36061023200,36061023200,"Census Tract 232, New York County, New York",3123,28757,6.0,18654,1816,28179,10.4,51394,1307,29031,47.7,11902,6.4,34395,52.3,31269,8.5,33867
1400000US36061023300,36061023300,"Census Tract 233, New York County, New York",2531,39032,11.8,25063,1258,39875,5.2,55750,1273,37721,35.3,38173,4.0,67313,64.7,37240,20.5,76648
1400000US36061023400,36061023400,"Census Tract 234, New York County, New York",2165,32272,6.0,68239,933,27644,11.0,47625,1232,37981,42.8,40745,10.3,65583,57.2,32487,11.1,29761
1400000US36061023501,36061023501,"Census Tract 235.01, New York County, New York",2495,33813,10.4,14102,1075,40199,12.5,32639,1420,21875,60.7,21375,13.2,51678,39.3,33056,19.4,61006
1400000US36061023502,36061023502,"Census Tract 235.02, New York County, New York",772,30739,4.5,57292,328,32130,18.9,18500,444,25313,41.9,28500,12.2,60385,58.1,17188,14.9,95074
1400000US36061023600,36061023600,"Census Tract 236, New York County, New York",2979,37003,3.0,36094,1610,46480,2.6,,1369,30225,60.2,34125,3.7,81250,39.8,27026,6.0,19635
1400000US36061023700,36061023700,"Census Tract 237, New York County, New York",2494,37553,19.9,26463,1379,35977,21.3,44167,1115,27703,47.9,11525,4.8,104083,52.1,37277,23.7,62344
1400000US36061023801,36061023801,"Census Tract 238.01, New York County, New York",4055,86175,4.9,52323,2153,109047,3.6,119464,1902,61053,66.9,51417,7.4,66364,33.1,115898,12.4,209004
1400000US36061023802,36061023802,"Census Tract 238.02, New York County, New York",657,117292,0.9,,270,196667,0.0,,387,90880,62.0,76888,7.5,,38.0,122917,5.2,
1400000US36061023900,36061023900,"Census Tract 239, New York County, New York",1001,39044,5.3,63355,485,45313,10.1,21343,516,19444,55.4,17292,4.7,,44.6,26023,9.5,65764
1400000US36061024000,36061024000,"Census Tract 240, New York County, New York",0,,,,0,,,,0,,,,,,,,,
1400000US36061024100,36061024100,"Census Tract 241, New York County, New York",3178,45360,7.0,35625,1514,46450,18.2,51970,1664,40673,52.1,40375,5.6,88239,47.9,41080,9.6,153839
1400000US36061024200,36061024200,"Census Tract 242, New York County, New York",1380,17669,1.4,,825,33831,3.6,25938,555,9838,57.7,9131,2.5,,42.3,12019,1.1,
1400000US36061024301,36061024301,"Census Tract 243.01, New York County, New York",1334,37593,3.1,17784,657,35811,9.3,12417,677,34525,39.4,34050,11.2,72143,60.6,36250,24.5,53646
1400000US36061024302,36061024302,"Census Tract 243.02, New York County, New York",2387,18153,4.7,13537,1588,24455,5.0,37019,799,10232,79.5,9849,6.3,,20.5,13902,0.0,
1400000US36061024500,36061024500,"Census Tract 245, New York County, New York",4727,34564,9.5,26173,2971,36437,16.3,39244,1756,24358,41.0,19821,10.1,32120,59.0,25240,15.6,43571
1400000US36061024700,36061024700,"Census Tract 247, New York County, New York",2407,32096,3.5,22045,1329,40597,19.8,38672,1078,16517,50.5,13906,3.7,122500,49.5,24808,17.2,116555
1400000US36061024900,36061024900,"Census Tract 249, New York County, New York",381,34044,5.0,48194,231,41354,14.3,60707,150,18953,46.0,19205,8.0,,54.0,18125,7.3,66458
1400000US36061025100,36061025100,"Census Tract 251, New York County, New York",763,29974,4.3,15417,475,48542,16.4,53750,288,16111,45.5,13990,4.5,16806,54.5,28015,20.1,95556
1400000US36061025300,36061025300,"Census Tract 253, New York County, New York",3784,36047,7.4,24321,2102,41118,16.8,50854,1682,26890,59.8,19398,12.2,45982,40.2,29948,13.6,55288
1400000US36061025500,36061025500,"Census Tract 255, New York County, New York",2157,50631,4.0,52875,894,62375,5.4,,1263,38207,56.6,38029,16.3,52230,43.4,38300,10.5,72188
1400000US36061025700,36061025700,"Census Tract 257, New York County, New York",1742,74813,0.7,,1000,73077,11.1,81528,742,76210,62.7,74330,16.8,151875,37.3,99063,9.7,130761
1400000US36061025900,36061025900,"Census Tract 259, New York County, New York",1615,57150,5.8,26944,909,47938,10.3,37692,706,66711,41.6,62381,5.8,66058,58.4,80500,15.2,112396
1400000US36061026100,36061026100,"Census Tract 261, New York County, New York",3665,29955,7.0,12275,2571,34362,10.2,34183,1094,12275,45.5,11610,7.5,128519,54.5,13478,20.4,46484
1400000US36061026300,36061026300,"Census Tract 263, New York County, New York",2868,29119,5.0,17600,1844,26958,16.3,55417,1024,28992,49.9,19177,9.7,33052,50.1,35542,16.9,48203
1400000US36061026500,36061026500,"Census Tract 265, New York County, New York",2763,48750,9.6,37371,1497,51016,9.7,34861,1266,43152,52.1,32778,11.9,53750,47.9,66585,23.5,78594
1400000US36061026700,36061026700,"Census Tract 267, New York County, New York",561,42132,3.2,59167,390,54000,7.2,26563,171,20568,50.9,22625,22.2,24000,49.1,20455,21.6,
1400000US36061026900,36061026900,"Census Tract 269, New York County, New York",2530,33301,5.7,28580,1709,37832,14.0,71488,821,20162,49.0,13841,11.0,85714,51.0,26339,22.4,58929
1400000US36061027100,36061027100,"Census Tract 271, New York County, New York",2973,50020,3.9,53906,1968,48947,8.7,48125,1005,50544,33.1,11722,6.8,120781,66.9,56154,31.1,94904
1400000US36061027300,36061027300,"Census Tract 273, New York County, New York",3263,73620,4.8,86694,1507,80142,8.4,73363,1756,58690,61.9,56583,14.4,52232,38.1,77675,12.4,81250
1400000US36061027500,36061027500,"Census Tract 275, New York County, New York",1573,96375,2.2,136146,825,118365,6.7,,748,90050,62.4,87788,13.1,142656,37.6,91116,11.4,92188
1400000US36061027700,36061027700,"Census Tract 277, New York County, New York",2135,28302,1.2,,1211,41518,13.1,69964,924,17661,65.0,15889,8.7,30441,35.0,25650,13.6,48857
1400000US36061027900,36061027900,"Census Tract 279, New York County, New York",3972,50841,5.3,55000,2386,42500,13.3,31250,1586,53163,62.2,56161,17.7,59803,37.8,51786,10.9,85461
1400000US36061028100,36061028100,"Census Tract 281, New York County, New York",1320,105962,2.0,188295,745,154975,1.1,,575,67684,62.8,67610,10.4,173750,37.2,78125,6.4,99306
1400000US36061028300,36061028300,"Census Tract 283, New York County, New York",3083,50435,3.7,55208,1590,51991,4.0,46111,1493,41744,54.0,37000,4.3,50385,46.0,52524,11.1,95470
1400000US36061028500,36061028500,"Census Tract 285, New York County, New York",2619,32214,4.8,20729,1636,42647,9.7,49552,983,17950,51.1,14375,13.2,46500,48.9,21477,14.2,
1400000US36061028700,36061028700,"Census Tract 287, New York County, New York",1618,46104,4.5,44125,781,41213,11.4,93438,837,47992,49.9,39718,16.0,51389,50.1,66979,17.8,46658
1400000US36061029100,36061029100,"Census Tract 291, New York County, New York",3899,29856,4.0,17038,2787,35313,10.8,37118,1112,17961,45.9,18947,3.0,,54.1,16731,11.5,72635
1400000US36061029300,36061029300,"Census Tract 293, New York County, New York",2805,33006,4.7,19625,1942,31778,15.3,46154,863,28705,54.0,17000,7.9,24219,46.0,34351,23.4,51413
1400000US36061029500,36061029500,"Census Tract 295, New York County, New York",3251,64128,6.2,63672,1552,64558,22.9,64712,1699,59591,61.3,66035,17.1,72674,38.7,52000,11.6,90212
1400000US36061029700,36061029700,"Census Tract 297, New York County, New York",0,,,,0,,,,0,,,,,,,,,
1400000US36061029900,36061029900,"Census Tract 299, New York County, New York",1434,20274,3.2,18833,997,26650,8.9,19349,437,10774,66.8,12865,0.0,,33.2,9428,4.3,
1400000US36061030300,36061030300,"Census Tract 303, New York County, New York",1825,55337,5.5,56522,863,47813,3.7,,962,56371,54.5,55323,8.3,58611,45.5,63214,6.8,62946
1400000US36061030700,36061030700,"Census Tract 307, New York County, New York",1776,81667,2.4,74444,780,100278,10.8,63611,996,53173,56.7,46125,6.6,108611,43.3,80083,9.2,137750
1400000US36061030900,36061030900,"Census Tract 309, New York County, New York",3480,28015,4.0,11400,2057,33925,5.2,27100,1423,20998,59.9,20853,7.3,93261,40.1,21574,12.4,162895
1400000US36061031100,36061031100,"Census Tract 311, New York County, New York",0,,,,0,,,,0,,,,,,,,,
1400000US36061031703,36061031703,"Census Tract 317.03, New York County, New York",3912,196027,0.8,,2018,246136,2.3,91250,1894,121848,55.7,120341,7.1,124911,44.3,155123,10.8,200000
1400000US36061031704,36061031704,"Census Tract 317.04, New York County, New York",3076,152500,5.5,145303,1698,207649,3.9,37422,1378,104706,44.8,142813,16.8,145795,55.2,101736,8.0,162908
1400000US36061031900,36061031900,"Census Tract 319, New York County, New York",0,,,,0,,,,0,,,,,,,,,
1400000US36063020100,36063020100,"Census Tract 201, Niagara County, New York",1286,56795,0.7,,835,76776,0.8,,451,28883,54.1,27318,7.1,,45.9,32083,12.9,45357
1400000US36063020200,36063020200,"Census Tract 202, Niagara County, New York",947,17008,2.6,18750,582,23421,4.8,,365,10208,65.5,9276,0.0,,34.5,22727,0.0,
1400000US36063020300,36063020300,"Census Tract 203, Niagara County, New York",951,33603,0.0,,624,52045,7.4,72500,327,23546,55.0,21389,1.2,,45.0,24612,2.8,
1400000US36063020400,36063020400,"Census Tract 204, Niagara County, New York",590,29364,2.7,,363,33681,6.9,66250,227,14583,26.4,16071,3.5,,73.6,14083,0.0,
1400000US36063020500,36063020500,"Census Tract 205, Niagara County, New York",995,13257,1.7,,374,22981,18.4,57361,621,10975,39.9,9650,0.6,,60.1,12335,6.4,36200
1400000US36063020600,36063020600,"Census Tract 206, Niagara County, New York",500,21607,6.4,12500,294,27500,9.5,30833,206,15192,49.0,17250,11.2,,51.0,13958,3.4,
1400000US36063020700,36063020700,"Census Tract 207, Niagara County, New York",1101,31875,3.2,,731,34442,2.9,,370,24857,66.2,24464,8.4,,33.8,26250,4.1,
1400000US36063020900,36063020900,"Census Tract 209, Niagara County, New York",1303,14530,1.2,,585,27627,9.2,16563,718,11723,53.9,11814,3.8,,46.1,11605,2.1,
1400000US36063021000,36063021000,"Census Tract 210, Niagara County, New York",1211,25208,1.5,,653,32621,26.2,51927,558,23143,56.8,23036,7.9,35682,43.2,23189,4.1,50179
1400000US36063021100,36063021100,"Census Tract 211, Niagara County, New York",739,24855,2.3,,274,38816,17.5,44375,465,17697,50.5,12455,4.9,37788,49.5,23654,1.5,
1400000US36063021200,36063021200,"Census Tract 212, Niagara County, New York",1117,27106,2.1,,490,33889,14.5,37375,627,21466,53.9,16045,9.1,56182,46.1,25430,14.7,29643
1400000US36063021300,36063021300,"Census Tract 213, Niagara County, New York",943,18201,0.5,,511,20417,31.5,13966,432,13292,38.2,16250,4.2,,61.8,9754,12.7,35129
1400000US36063021400,36063021400,"Census Tract 214, Niagara County, New York",884,34583,0.0,,499,44625,13.4,32625,385,24141,52.2,21971,8.8,21591,47.8,27500,6.8,9821
1400000US36063021700,36063021700,"Census Tract 217, Niagara County, New York",1463,31826,0.8,,854,37935,14.4,31927,609,27768,64.9,28839,19.9,56369,35.1,16957,5.3,
1400000US36063022000,36063022000,"Census Tract 220, Niagara County, New York",1412,35732,2.1,,818,38125,12.3,33958,594,34167,38.6,24313,5.6,,61.4,37659,12.1,61806
1400000US36063022100,36063022100,"Census Tract 221, Niagara County, New York",1101,47614,0.7,,673,55694,4.5,52222,428,33125,61.0,26360,7.2,,39.0,37344,8.9,75341
1400000US36063022200,36063022200,"Census Tract 222, Niagara County, New York",1607,52406,0.9,,969,73488,10.6,46771,638,22992,58.6,19762,7.8,90268,41.4,24924,4.5,118472
1400000US36063022300,36063022300,"Census Tract 223, Niagara County, New York",1121,57292,0.9,,754,71489,7.0,60893,367,36250,62.1,34750,3.8,,37.9,42552,0.0,
1400000US36063022401,36063022401,"Census Tract 224.01, Niagara County, New York",840,48080,1.5,,481,62868,9.8,62574,359,30063,54.0,22000,4.7,,46.0,37813,5.3,
1400000US36063022500,36063022500,"Census Tract 225, Niagara County, New York",1189,49712,2.5,,735,54854,1.2,,454,30238,44.3,25417,7.5,101667,55.7,40724,9.5,105350
1400000US36063022601,36063022601,"Census Tract 226.01, Niagara County, New York",996,49333,1.8,,711,52694,7.3,93571,285,26550,45.6,20769,4.6,86250,54.4,40956,9.1,79000
1400000US36063022602,36063022602,"Census Tract 226.02, Niagara County, New York",2579,44515,0.0,,1547,62539,10.0,48646,1032,29431,61.1,25972,10.9,27585,38.9,40736,4.0,38558
